Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Block, T.",AZ,1,5,5,0,12,19
"Unk, J.",AZ,1,15,5,0,12,19
"Horne, B.",AZ,1,5,0,0,12,19
"Kwemen, K.",AZ,1,5,0,0,12,19
"Landers, B.",AZ,1,10,0,0,12,19
"Maulolo, C.",AZ,1,5,0,0,12,19
"Morris, R.",AZ,1,5,0,0,12,19
"Ruff, R.",AZ,1,5,0,0,12,19
"Rash, T.",AZ,0,0,5,0,12,19
"Aste, W.",AZ,0,0,4,0,12,19
"Arbage, G.",AZ,0,0,1,0,12,19
"Irving, J.",AZ,0,0,1,0,12,19
"Centre, S.",COL,1,15,4,0,12,19
"Owens, A.",COL,1,10,0,0,12,19
"Taffy, T.",COL,1,5,0,0,12,19
"Guard, L.",COL,0,0,5,0,12,19
"Guard, R.",COL,0,0,5,0,12,19
"Tackle, L.",COL,0,0,3,0,12,19
"Vincent, M.",COL,0,0,3,0,12,19
"Tackle, R.",COL,0,0,2,0,12,19
"King, A.",COL,0,0,1,0,12,19
