Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Bavitz, I.",OCO,9,1,0,0,0,0,0,0,0,0,0,0,11,4
"O'Sullivan, J.",OCO,8,0,1,0,0,0,0,0,0,0,0,0,11,4
"Winchester, A.",OCO,7,0,1,0,0,0,0,0,0,0,0,0,11,4
"Clegane, G.",OCO,6,1,1,0,0,0,0,0,0,0,0,0,11,4
"Wright Jr, G.",OCO,6,3,1,0,0,0,0,0,0,0,0,0,11,4
"Petrakis, A.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,11,4
"Kronen, R.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,11,4
"Tomlinson, A.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,11,4
"Boom, J.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,11,4
"Spector, M.",OCO,2,0,0,2,1,0,0,0,0,0,0,0,11,4
"Verns, D.",OCO,2,0,0,1,1,0,0,0,0,0,0,0,11,4
"Saint, J.",COL,10,0,1,1,0,0,0,0,0,0,0,0,11,4
"Hayden, A.",COL,9,0,0,0,0,0,0,0,0,0,0,0,11,4
"Krimlaw, A.",COL,8,0,1,1,0,0,0,0,0,0,0,0,11,4
"Skidmarks, S.",COL,6,0,0,0,0,0,0,0,0,0,0,0,11,4
"Boggs, B.",COL,5,0,0,0,0,0,0,0,0,0,0,0,11,4
"Ishigawa, H.",COL,4,0,1,0,0,0,0,0,0,0,0,0,11,4
"Hampshireton, R.",COL,3,0,0,0,0,0,0,0,0,0,0,0,11,4
"Novel, L.",COL,3,0,0,0,0,0,0,0,0,0,0,0,11,4
"Erikson, V.",COL,2,0,0,1,1,0,0,0,0,0,0,0,11,4
"Wozy, F.",COL,2,0,0,0,0,0,0,0,0,0,0,0,11,4
