Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"MacAndrew, H.",CHI,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Hockhertz, M.",CHI,7,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,1,26
"Shields, T.",CHI,7,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,1,26
"Domine, J.",CHI,5,0,1,1/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Blackfyre, D.",CHI,4,0,1,1/1,0,0,0,0,0/0/0,1,0,0,0,1,26
"Brooks, D.",CHI,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Eller, A.",CHI,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Firestorm-Fjord, O.",CHI,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Hayes, V.",CHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Oles JR, T.",CHI,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,1,26
"Smirh, J.",CHI,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Stackinpaper, B.",BAL,15,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Kennedy, D.",BAL,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Syracuse, I.",BAL,10,0,0,0/0,2,2,0,1,0/0/0,0,0,0,0,1,26
"Suzuki, S.",BAL,7,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,1,26
"Slayer, E.",BAL,6,3,0,1/1,0,0,0,0,0/0/0,1,0,0,0,1,26
"Yeboah, T.",BAL,6,1,1,0/0,1,1,0,0,0/0/0,0,0,0,0,1,26
"Annastesia, N.",BAL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Avery, E.",BAL,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Hole, M.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Lavelle Jr., D.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Lover, E.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Hanyadi, M.",BAL,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,1,26
