Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tucker Jr., P.",CHI,1,5,3,0,1,26
"Jones, J.",CHI,0,0,7,0,1,26
"Bayley Jr., B.",CHI,0,0,6,0,1,26
"Riposte, I.",CHI,0,0,6,0,1,26
"Rubbe, G.",CHI,0,0,5,0,1,26
"Gelbman, T.",CHI,0,0,4,0,1,26
"LaFleur, F.",CHI,0,0,4,0,1,26
"Tirtawidjaja, J.",CHI,0,0,1,1,1,26
"Howlett, D.",BAL,2,20,0,0,1,26
"Fukushu, M.",BAL,1,5,2,0,1,26
"Kennedy, D.",BAL,1,5,0,0,1,26
"Lover, E.",BAL,1,6,0,0,1,26
"Archstone, F.",BAL,0,0,4,0,1,26
"Burrito, G.",BAL,0,0,3,0,1,26
"Pack, C.",BAL,0,0,2,1,1,26
"Chalupa, C.",BAL,0,0,2,0,1,26
"Fries, N.",BAL,0,0,2,0,1,26
"Lewandowski, J.",BAL,0,0,1,0,1,26
"Hanyadi, M.",BAL,0,0,0,3,1,26
