Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Laughter, S.",CHI,1,5,5,1,12,16
"Lood, B.",CHI,0,0,5,0,12,16
"Eat, M.",CHI,0,0,4,1,12,16
"Utchers, B.",CHI,0,0,3,0,12,16
"Harp, D.",CHI,0,0,2,0,12,16
"Leaver, C.",CHI,0,0,2,0,12,16
"Hobbs, S.",OCO,2,20,0,0,12,16
"Johns, A.",OCO,1,5,4,1,12,16
"Reed, A.",OCO,1,10,1,1,12,16
"Walentine, M.",OCO,0,0,6,0,12,16
"Stennet, J.",OCO,0,0,5,0,12,16
"Thompson, P.",OCO,0,0,4,2,12,16
"Blaze, J.",OCO,0,0,1,0,12,16
"Harrison, H.",OCO,0,0,1,0,12,16
"Pitcher, A.",OCO,0,0,1,0,12,16
