Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Koch, D.",BAL,1,10,6,0,7,2
"Blocksdale, A.",BAL,1,5,2,0,7,2
"Turner, D.",BAL,1,0,0,0,7,2
"Lee, B.",BAL,0,0,6,1,7,2
"Charles, A.",BAL,0,0,6,0,7,2
"Gibson, C.",BAL,0,0,4,0,7,2
"Robinson, M.",BAL,0,0,2,1,7,2
"Pancake, P.",BAL,0,0,2,0,7,2
"Smallwood, D.",YKW,2,15,0,0,7,2
"Chunk, L.",YKW,1,10,0,0,7,2
"Akselsen, M.",YKW,0,0,7,0,7,2
"Floggity, J.",YKW,0,0,3,0,7,2
"James, M.",YKW,0,0,2,0,7,2
"Jones, J.",YKW,0,0,2,0,7,2
"Smith, T.",YKW,0,0,2,0,7,2
"Bigboy17, Z.",YKW,0,0,1,1,7,2
"Kennedy, E.",YKW,0,0,1,0,7,2
"Maddox, R.",YKW,0,0,1,0,7,2
