Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Alexander, N.",YKW,2,20,0,0,6,23
"Hellzapoppin, J.",YKW,1,15,0,0,6,23
"Forty-Two, L.",YKW,0,0,8,0,6,23
"Skyline, A.",YKW,0,0,5,0,6,23
"Pooky, S.",YKW,0,0,4,1,6,23
"Ones, B.",YKW,0,0,4,0,6,23
"Rchonsucks, A.",YKW,0,0,4,0,6,23
"Amper, T.",YKW,0,0,2,1,6,23
"Hanyadi, M.",YKW,0,0,1,0,6,23
"Phillips, J.",OCO,1,5,1,0,6,23
"Trunks, F.",OCO,1,5,0,0,6,23
"Quail, D.",OCO,0,0,11,1,6,23
"Pak, Y.",OCO,0,0,8,0,6,23
"Iridian, G.",OCO,0,0,5,1,6,23
"George, D.",OCO,0,0,5,0,6,23
"Harrison, H.",OCO,0,0,4,1,6,23
"Johns, A.",OCO,0,0,3,0,6,23
"Nakamura, T.",OCO,0,0,1,0,6,23
