Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Edmond, H.",AUS,1,5,0,0,6,20
"A'Barelyanything, L.",AUS,0,0,5,0,6,20
"A'Ton, L.",AUS,0,0,5,0,6,20
"A'Moderateamount, L.",AUS,0,0,4,0,6,20
"Mendonca, M.",AUS,0,0,4,0,6,20
"A'Little, L.",AUS,0,0,3,0,6,20
"Beaver-Dantes, E.",AUS,0,0,1,0,6,20
"Larson, P.",AUS,0,0,1,0,6,20
"Dodggy, B.",SJS,1,5,5,0,6,20
"Pest, T.",SJS,1,10,1,1,6,20
"Deringer, K.",SJS,1,5,0,0,6,20
"Ennis, B.",SJS,1,5,0,0,6,20
"Johnson, R.",SJS,0,0,7,1,6,20
"Lee, B.",SJS,0,0,2,0,6,20
"Tyerucker, Q.",SJS,0,0,1,1,6,20
"Bot, B.",SJS,0,0,1,0,6,20
"Pancake, P.",SJS,0,0,1,0,6,20
