Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ocewilder, S.",NY,1,5,0,0,2,25
"Kong, C.",NY,0,0,7,0,2,25
"Kong, F.",NY,0,0,5,0,2,25
"Rool, K.",NY,0,0,5,0,2,25
"Kong, D.",NY,0,0,4,0,2,25
"Quail, D.",NY,0,0,4,0,2,25
"Bawlls, B.",NY,0,0,2,0,2,25
"Owens, A.",NY,0,0,1,0,2,25
"Iridian, G.",OCO,2,20,9,0,2,25
"Boucher, B.",OCO,1,10,0,0,2,25
"Despacito Jr., G.",OCO,1,5,0,0,2,25
"Phillips, J.",OCO,0,0,4,1,2,25
"Mo, N.",OCO,0,0,3,0,2,25
"Pak, Y.",OCO,0,0,2,0,2,25
"Harrison, H.",OCO,0,0,1,0,2,25
"Johns, A.",OCO,0,0,1,0,2,25
