Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"McGullager, T.",NY,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,25
"Winchester, H.",NY,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,25
"QuakStak, D.",NY,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Andrews, J.",NY,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,2,25
"Kearse, J.",NY,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Roberts, B.",NY,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Banks, J.",NY,3,1,1,0/0,1,0,0,0,0/0/0,0,0,0,0,2,25
"Kirkby, T.",NY,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,25
"Ocewilder, S.",NY,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Thumper, B.",NY,2,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"McTackle, R.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Biggums, T.",OCO,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Jones, D.",OCO,11,0,0,1/1,0,0,0,0,0/0/0,1,0,0,0,2,25
"Joestar, J.",OCO,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Beerus, L.",OCO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Eagle, R.",OCO,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Vegeta, P.",OCO,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,25
"Abernathy, K.",OCO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Bob, B.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Deck, I.",OCO,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Wheezer, C.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
"Tank, G.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,25
