Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jeremy, R.",BAL,0,0,8,0,8,13
"Steele, R.",BAL,0,0,7,0,8,13
"Trevor, C.",BAL,0,0,5,2,8,13
"Diggler, D.",BAL,0,0,3,0,8,13
"Harp, D.",BAL,0,0,3,0,8,13
"Grey, S.",BAL,0,0,2,1,8,13
"Star, L.",BAL,0,0,2,0,8,13
"Bumchester, A.",OCO,1,5,1,0,8,13
"Brown, M.",OCO,1,5,0,0,8,13
"Broxton, J.",OCO,1,5,0,0,8,13
"Sunnycursed, N.",OCO,1,5,0,0,8,13
"Minchester, M.",OCO,0,0,4,0,8,13
"Zephyrous, S.",OCO,0,0,4,0,8,13
"Manchester, M.",OCO,0,0,3,1,8,13
"Tim, T.",OCO,0,0,3,0,8,13
"McPoyal, G.",OCO,0,0,2,0,8,13
"Dumchester, L.",OCO,0,0,1,1,8,13
