Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Johns, A.",OCO,1,0,1,0,4,23
"Skarsgard, T.",OCO,1,5,0,0,4,23
"George, D.",OCO,0,0,2,0,4,23
"Harrison, H.",OCO,0,0,2,0,4,23
"Pak, Y.",OCO,0,0,2,0,4,23
"Quail, D.",OCO,0,0,2,0,4,23
"Iridian, G.",OCO,0,0,1,0,4,23
"Johnson, R.",SJS,1,5,7,0,4,23
"Lee, B.",SJS,1,15,6,0,4,23
"Bot, B.",SJS,1,10,5,0,4,23
"Pancake, P.",SJS,1,10,2,0,4,23
"Harris, C.",SJS,1,5,0,0,4,23
"Hood, T.",SJS,1,5,0,0,4,23
"Thomas-Fox, D.",SJS,1,5,0,0,4,23
"Irving, J.",SJS,0,0,5,1,4,23
"McDavid, L.",SJS,0,0,4,0,4,23
"Pest, T.",SJS,0,0,4,0,4,23
"Lackson, J.",SJS,0,0,0,1,4,23
