Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Taylor, C.",YKW,11,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Selich, A.",YKW,9,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Snuggles, J.",YKW,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Storm, J.",YKW,7,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Uchiha, L.",YKW,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Grithead, D.",YKW,5,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Kroustis, G.",YKW,4,0,0,0/0,1,1,0,0,"[0, 0, 0]"
"Alexander, N.",YKW,2,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Leaf Jr., R.",YKW,2,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Maulolo, C.",YKW,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Garnett, L.",PHI,9,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"D'Attoria V, R.",PHI,6,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Hardshaft, R.",PHI,5,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Bohne, D.",PHI,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Verden, J.",PHI,4,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Cox III, J.",PHI,3,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Emoji, E.",PHI,2,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"McGwire, A.",PHI,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Smyles, L.",PHI,2,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Kalilmoku, I.",PHI,1,0,1,0/0,0,0,0,0,"[0, 0, 0]"
