Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Rove, C.",PHI,9,0,0,1,0,0,0,0,0,0,0,0,5,8
"Lee, J.",PHI,8,0,0,0,0,0,0,0,0,0,0,0,5,8
"Hendrix, M.",PHI,7,0,2,1,0,0,0,0,0,0,0,0,5,8
"Kamaka, E.",PHI,6,2,0,0,0,0,0,0,0,0,0,0,5,8
"Davidson, D.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,5,8
"Marmeladov, V.",PHI,4,0,1,0,0,0,0,0,0,0,0,0,5,8
"Bagwell, N.",PHI,3,3,0,0,0,0,0,0,0,0,0,0,5,8
"Flock, R.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,5,8
"Hayden, A.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,5,8
"King, G.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,5,8
"Tucker, P.",PHI,2,0,0,1,0,0,0,0,0,0,0,0,5,8
"Pennington, C.",YKW,9,0,0,0,0,0,0,0,0,0,0,0,5,8
"Hardrool, C.",YKW,7,0,0,1,1,0,0,0,0,0,0,0,5,8
"Taylor, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,5,8
"Tweed, B.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,5,8
"Kane, M.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,5,8
"Maddox, R.",YKW,4,1,2,0,0,0,0,0,0,0,0,0,5,8
"Skinner, Z.",YKW,3,0,2,0,0,0,0,0,0,0,0,0,5,8
"Ridley, W.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,5,8
"Carter, P.",YKW,2,0,0,3,0,0,0,0,0,0,0,0,5,8
"Knuckles, U.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,5,8
"Lavelle, D.",YKW,1,0,0,2,0,0,0,0,0,0,0,0,5,8
"Amper, T.",YKW,0,0,0,0,0,0,0,0,0,0,0,0,5,8
