Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"QuakStak, D.",NY,12,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Banks, J.",NY,8,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Kirkby, T.",NY,7,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,11,25
"McGullager, T.",NY,7,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Winchester, H.",NY,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Kearse, J.",NY,4,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Ocewilder, S.",NY,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"McTackle, R.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Thumper, B.",NY,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Andrews, J.",NY,1,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,11,25
"Roberts, B.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Quin, A.",AZ,15,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Koniecpolski, S.",AZ,9,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Wilf, G.",AZ,8,1,1,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Crunk, T.",AZ,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Miller, P.",AZ,5,0,3,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Kehla, Z.",AZ,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Scarlett, D.",AZ,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Jadakiss, D.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Noble Jr., L.",AZ,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Ryeu, S.",AZ,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Z, D.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
