Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gaines, N.",AUS,2,15,0,0,7,22
"Idlewyld, K.",AUS,1,15,0,0,7,22
"McTackle, R.",AUS,1,5,0,0,7,22
"Rambo, J.",AUS,1,15,0,0,7,22
"Beaver-Dantes, E.",AUS,0,0,6,0,7,22
"Fassingit, H.",AUS,0,0,3,0,7,22
"Mendonca, M.",AUS,0,0,3,0,7,22
"Saurus, A.",AUS,0,0,3,0,7,22
"Saurus, B.",AUS,0,0,3,0,7,22
"A'Barelyanything, L.",AUS,0,0,1,0,7,22
"Leaf Jr., R.",AUS,0,0,1,0,7,22
"Saurus, B.",AUS,0,0,1,0,7,22
"McTaco, P.",SAR,2,10,1,0,7,22
"Dillmiballs, F.",SAR,1,5,0,0,7,22
"Riposte, F.",SAR,1,5,0,0,7,22
"Bakhtiari, S.",SAR,0,0,7,0,7,22
"Smith, J.",SAR,0,0,4,0,7,22
"Doe, B.",SAR,0,0,3,0,7,22
"Fifty-One, L.",SAR,0,0,2,1,7,22
"Blaze, J.",SAR,0,0,1,0,7,22
"Woakneoa, S.",SAR,0,0,0,1,7,22
