Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Rchonsucks, A.",YKW,1,15,4,0,1,19
"Ones, B.",YKW,0,0,6,0,1,19
"Pooky, S.",YKW,0,0,5,1,1,19
"Amper, T.",YKW,0,0,3,0,1,19
"Drake, O.",YKW,0,0,2,0,1,19
"Mushing, M.",YKW,0,0,2,0,1,19
"Fillmore, M.",PHI,1,5,4,0,1,19
"BigCatchMachine4, Z.",PHI,1,5,0,0,1,19
"Garnett, L.",PHI,1,5,0,0,1,19
"ILove, G.",PHI,1,5,0,0,1,19
"Varga, N.",PHI,1,11,0,0,1,19
"Arthur, C.",PHI,0,0,9,0,1,19
"Tyler, J.",PHI,0,0,7,0,1,19
"Hayes, R.",PHI,0,0,2,0,1,19
"Torenson, S.",PHI,0,0,2,0,1,19
"Van Buren, M.",PHI,0,0,2,0,1,19
"Dotson, F.",PHI,0,0,1,0,1,19
"Hank, F.",PHI,0,0,1,0,1,19
