Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Selich, A.",YKW,11,1,0,1,0,0,0,0,0,0,0,0,1,19
"Grithead, D.",YKW,10,0,0,1,0,0,0,0,0,0,0,0,1,19
"Leonard, M.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,1,19
"Smyles, L.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,1,19
"Uchiha, L.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,1,19
"Virtanen, M.",YKW,5,4,0,0,0,0,0,0,0,0,0,0,1,19
"Lewis, L.",YKW,4,1,0,0,0,0,0,0,0,0,0,0,1,19
"Kroustis, G.",YKW,3,0,0,1,0,0,0,0,0,0,0,0,1,19
"Alexander, N.",YKW,2,1,0,0,0,0,0,0,0,0,0,0,1,19
"Kearse, J.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,1,19
"Snuggles, J.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,1,19
"Kassel, T.",PHI,12,1,1,2,0,0,0,0,0,0,0,0,1,19
"D'Attoria V, R.",PHI,9,0,2,4,3,0,1,0,0,0,0,0,1,19
"McMorris, J.",PHI,8,0,0,1,0,0,0,0,0,0,0,0,1,19
"Garnett, L.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,1,19
"Bohne, D.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,1,19
"Emoji, E.",PHI,3,0,0,1,1,0,1,0,0,0,0,0,1,19
"Little IV, S.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,1,19
"Harding, J.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,1,19
"ILove, G.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,1,19
"McGwire, A.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,1,19
