Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Hexagon, L.",NO,12,0,0,0,0,0,0,0,0,0,0,0,1,24
"Bode, Q.",NO,7,0,0,0,0,0,0,0,0,0,0,0,1,24
"Dissector, U.",NO,7,0,1,0,0,0,0,0,0,0,0,0,1,24
"Rector, D.",NO,7,0,0,2,0,0,0,0,0,0,0,0,1,24
"Rikiya, M.",NO,7,0,1,0,0,0,0,0,0,0,0,0,1,24
"Witten, A.",NO,6,0,0,4,1,0,0,0,0,0,0,0,1,24
"Tu'inukuafe, B.",NO,5,2,1,0,0,0,0,0,0,0,0,0,1,24
"Blaylock, M.",NO,4,0,0,0,0,0,0,0,0,0,0,0,1,24
"Steel, H.",NO,3,0,0,0,0,0,0,0,0,0,0,0,1,24
"Ulysses, B.",NO,3,2,0,0,0,0,0,0,0,0,0,0,1,24
"Andrews, J.",NO,2,0,1,1,0,0,0,0,0,0,0,0,1,24
"Deck, I.",OCO,14,0,0,0,0,0,0,0,0,0,0,0,1,24
"Jones, D.",OCO,7,0,1,0,0,0,0,0,0,0,0,0,1,24
"Vegeta, P.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,1,24
"Bob, B.",OCO,5,0,0,2,0,0,0,0,0,0,0,0,1,24
"Ocewilder, S.",OCO,5,2,1,0,0,0,0,0,0,0,0,0,1,24
"Abernathy, K.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,1,24
"Biggums, T.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,1,24
"Beerus, L.",OCO,2,0,0,1,0,0,0,0,0,0,0,0,1,24
"Boucher, B.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,1,24
"Wheezer, C.",OCO,2,0,1,0,0,0,0,0,0,0,0,0,1,24
"Eagle, R.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,1,24
