Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Andrews, J.",NO,8,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Bode, Q.",NO,7,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Slothface, J.",NO,6,0,1,0/0,1,0,0,0,"[0, 0, 0]"
"Taylor, D.",NO,5,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Arianlacher, M.",NO,4,1,1,0/0,0,0,0,0,"[0, 0, 0]"
"Rector, D.",NO,3,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Adams, X.",NO,2,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Faux, B.",NO,2,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Tu'inukuafe, B.",NO,2,0,2,0/0,0,0,0,0,"[0, 0, 0]"
"Blaylock, M.",NO,1,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Ironside, B.",NO,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Storm, J.",OCO,14,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Dream, K.",OCO,10,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Abernathy, K.",OCO,7,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Biggums, T.",OCO,6,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Grievous, L.",OCO,5,0,0,0/0,2,1,0,0,"[0, 0, 0]"
"Lattimer, A.",OCO,5,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Jimbo, D.",OCO,4,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Lovote, M.",OCO,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Mbanefo, K.",OCO,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Saul, C.",OCO,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Ginsberg, D.",OCO,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
