Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"McDavid, L.",SJS,1,5,6,0,9,22
"Johnson, R.",SJS,1,15,2,0,9,22
"Sweets, C.",SJS,1,5,0,0,9,22
"Lee, B.",SJS,0,0,3,0,9,22
"Bot, B.",SJS,0,0,2,0,9,22
"Pest, T.",SJS,0,0,2,0,9,22
"Dodggy, B.",SJS,0,0,1,1,9,22
"Pancake, P.",SJS,0,0,1,1,9,22
"Cardrissian, R.",SJS,0,0,1,0,9,22
"Drake, O.",SJS,0,0,1,0,9,22
"Wolfcastle, R.",NO,2,10,3,0,9,22
"Ulysses, B.",NO,1,10,5,0,9,22
"Rikiya, M.",NO,1,5,0,0,9,22
"Room, W.",NO,0,0,6,0,9,22
"Brew, S.",NO,0,0,5,0,9,22
"Ofyourlove, S.",NO,0,0,4,0,9,22
"Gump, F.",NO,0,0,2,0,9,22
"Rubbe, G.",NO,0,0,2,0,9,22
"Toriki, M.",NO,0,0,1,0,9,22
