Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Saint, J.",COL,11,2,0,0,0,0,0,0,0,0,0,0,7,4
"Krimlaw, A.",COL,10,0,0,2,0,0,0,0,0,0,0,0,7,4
"Hampshireton, R.",COL,8,0,1,0,0,0,0,0,0,0,0,0,7,4
"Ishigawa, H.",COL,8,0,0,0,0,0,0,0,0,0,0,0,7,4
"Novel, L.",COL,6,0,0,0,0,0,0,0,0,0,0,0,7,4
"Boggs, B.",COL,5,0,0,1,0,0,0,0,0,0,0,0,7,4
"Sandoval, A.",COL,5,4,0,0,0,0,0,0,0,0,0,0,7,4
"Wozy, F.",COL,5,1,0,0,0,0,0,0,0,0,0,0,7,4
"Erikson, V.",COL,4,0,0,0,0,0,0,0,0,0,0,0,7,4
"Hayden, A.",COL,4,0,0,0,0,0,0,0,0,0,0,0,7,4
"McNoodle, M.",COL,4,1,0,0,0,0,0,0,0,0,0,0,7,4
"Skidmarks, S.",COL,1,0,0,0,0,0,0,0,0,0,0,0,7,4
"Sharpei, V.",SJS,8,1,0,0,0,0,0,0,0,0,0,0,7,4
"Lee, J.",SJS,6,2,1,0,0,0,0,0,0,0,0,0,7,4
"Charlton, E.",SJS,5,1,1,0,0,0,0,0,0,0,0,0,7,4
"Lewith, T.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,7,4
"Brill, J.",SJS,3,0,0,1,1,0,0,0,0,0,0,0,7,4
"Hansen, A.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,7,4
"Canton, J.",SJS,2,0,0,2,2,0,1,0,0,0,0,0,7,4
"Chambers III, C.",SJS,2,1,0,0,0,0,0,0,0,0,0,0,7,4
"Bayley, B.",SJS,1,0,0,1,1,0,0,0,0,0,0,0,7,4
"Miller, D.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,4
"Okonkwo, C.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,4
