Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"ABR, S.",NO,2,10,4,0,6,18
"Brew, S.",NO,1,5,4,0,6,18
"Kassel, T.",NO,1,5,0,0,6,18
"Swift, T.",NO,1,15,0,0,6,18
"Ulysses, B.",NO,0,0,6,0,6,18
"Ofyourlove, S.",NO,0,0,4,0,6,18
"Room, W.",NO,0,0,3,0,6,18
"Gump, F.",NO,0,0,2,0,6,18
"Kwemen, K.",NO,0,0,1,0,6,18
"Toriki, M.",SJS,2,10,0,0,6,18
"Johnson, R.",SJS,1,5,4,0,6,18
"Boija, F.",SJS,1,10,0,0,6,18
"Methane, D.",SJS,1,5,0,0,6,18
"Tuck, J.",SJS,1,12,0,0,6,18
"Wozniak, J.",SJS,1,5,0,0,6,18
"Wright, D.",SJS,1,5,0,0,6,18
"Pest, T.",SJS,0,0,5,1,6,18
"Pancake, P.",SJS,0,0,5,0,6,18
"Lee, B.",SJS,0,0,4,0,6,18
"Olsen, C.",SJS,0,0,4,0,6,18
"Bot, B.",SJS,0,0,2,0,6,18
"Dodggy, B.",SJS,0,0,2,0,6,18
"Orosz, C.",SJS,0,0,1,0,6,18
