Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lee, J.",PHI,9,0,0,0,0,0,0,0,0,0,0,0,13,8
"Tucker, P.",PHI,8,1,0,1,0,0,0,0,0,0,0,0,13,8
"Chunk, L.",PHI,7,0,1,0,0,0,0,0,0,0,0,0,13,8
"Kronen, R.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,13,8
"Hayden, A.",PHI,6,0,0,1,0,0,0,0,0,0,0,0,13,8
"Davidson, D.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,13,8
"Kyubee, S.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,13,8
"Flock, R.",PHI,4,0,0,1,0,0,0,0,0,0,0,0,13,8
"Bagwell, N.",PHI,1,1,0,0,0,0,0,0,0,0,0,0,13,8
"Tomlinson, A.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,13,8
"Tiernan, L.",AZ,9,0,0,0,0,0,0,0,0,0,0,0,13,8
"Floggity, J.",AZ,8,0,0,4,0,0,0,0,0,0,0,0,13,8
"Morris, D.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,13,8
"Davis, A.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,13,8
"Hackett, A.",AZ,5,0,0,0,0,0,0,1,1,0,0,0,13,8
"Stone, W.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,13,8
"Dwyer, J.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,13,8
"Ernston, H.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,13,8
"Medved, E.",AZ,2,0,1,0,0,0,0,0,0,0,0,0,13,8
