Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Dawkins, S.",HON,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Rucker, R.",HON,6,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,3,25
"Kackpoo, H.",HON,5,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,3,25
"Montain, A.",HON,5,0,3,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Jeffrey, T.",HON,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Ka'ana'ana, B.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Lavigne, D.",HON,4,0,0,0/0,4,1,0,0,0/0/0,0,0,0,0,3,25
"Fields, G.",HON,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,25
"Thornton, B.",HON,3,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Waters, J.",HON,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,3,25
"Jackson, R.",HON,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,3,25
"Sternenstaub, S.",HON,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"De Ville, D.",BAL,11,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Harris, C.",BAL,8,1,0,0/0,2,1,0,0,0/0/0,0,0,0,0,3,25
"Kennedy, D.",BAL,8,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Syracuse, I.",BAL,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Green, W.",BAL,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Goodman, G.",BAL,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Annastesia, N.",BAL,4,0,1,0/1,0,0,0,0,0/0/0,1,0,0,0,3,25
"Stackinpaper, B.",BAL,3,0,0,0/0,2,0,0,0,1/0/0,0,1,0,0,3,25
"Avery, E.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Keiki-Kane, M.",BAL,2,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Hole, M.",BAL,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
