Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Flock, R.",PHI,1,5,0,0,3,5
"Milan, C.",PHI,1,15,0,0,3,5
"North, F.",PHI,1,5,0,0,3,5
"Filmore, M.",PHI,0,0,6,0,3,5
"Van Buren, M.",PHI,0,0,6,0,3,5
"Tyler, J.",PHI,0,0,4,0,3,5
"DiMirio, P.",PHI,0,0,3,0,3,5
"Hayes, R.",PHI,0,0,3,0,3,5
"Arthur, C.",PHI,0,0,2,0,3,5
"Delacour, A.",BAL,2,11,0,0,3,5
"Metas, B.",BAL,2,10,0,0,3,5
"Wachter, J.",BAL,2,15,0,0,3,5
"Grey, S.",BAL,1,15,3,0,3,5
"Andres, J.",BAL,1,12,0,0,3,5
"Hendrix, K.",BAL,1,0,0,0,3,5
"LeClair, A.",BAL,1,5,0,0,3,5
"Turner, D.",BAL,1,5,0,0,3,5
"Valentine, V.",BAL,1,1,0,0,3,5
"Jeremy, R.",BAL,0,0,4,0,3,5
"Star, L.",BAL,0,0,4,0,3,5
"Steele, R.",BAL,0,0,4,0,3,5
"Diggler, D.",BAL,0,0,3,0,3,5
"Koch, D.",BAL,0,0,1,0,3,5
