Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Kennedy, D.",BAL,10,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Syracuse, I.",BAL,7,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,4,25
"Green, W.",BAL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Avery, E.",BAL,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Annastesia, N.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"De Ville, D.",BAL,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Harris, C.",BAL,3,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Goodman, G.",BAL,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Keiki-Kane, M.",BAL,2,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Stackinpaper, B.",BAL,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,4,25
"Hole, M.",BAL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"de Pengu, A.",COL,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Drake, J.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Murder-Moose, M.",COL,6,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,4,25
"Parker, P.",COL,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Smoothie, E.",COL,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Blackstone, I.",COL,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Scott, R.",COL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Stephens, W.",COL,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Sanchez, I.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Ruschmann, A.",COL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Sly, G.",COL,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,4,25
"Purchase, L.",COL,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Guard, L.",COL,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,25
"Williams, D.",COL,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,25
