Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ones, B.",YKW,1,5,2,0,8,22
"Drake, O.",YKW,1,15,1,0,8,22
"Hanyadi, M.",YKW,1,5,0,0,8,22
"Money, P.",YKW,1,5,0,0,8,22
"Amper, T.",YKW,0,0,7,0,8,22
"Rchonsucks, A.",YKW,0,0,4,0,8,22
"Forty-Two, L.",YKW,0,0,3,0,8,22
"Pooky, S.",YKW,0,0,2,0,8,22
"Skyline, A.",YKW,0,0,0,1,8,22
"Ofyourlove, S.",NO,1,10,2,0,8,22
"Bode, Q.",NO,1,10,0,0,8,22
"Rubbe, G.",NO,0,0,9,0,8,22
"Ulysses, B.",NO,0,0,6,0,8,22
"Room, W.",NO,0,0,5,0,8,22
"Brew, S.",NO,0,0,3,0,8,22
"Toriki, M.",NO,0,0,2,0,8,22
"Wolfcastle, R.",NO,0,0,1,0,8,22
