Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"QuakStak, D.",NY,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Winchester, H.",NY,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Kirkby, T.",NY,5,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,1,26
"McGullager, T.",NY,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"McDavid, L.",NY,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Roberts, B.",NY,4,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Banks, J.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Griddle, M.",NY,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Kearse, J.",NY,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Ocewilder, S.",NY,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Thumper, B.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Schell, A.",BER,13,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Blanco, B.",BER,12,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Jones, S.",BER,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Krause, M.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"McCringleberry, H.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Quinn, A.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Lenkins, J.",BER,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,1,26
"McMullet, B.",BER,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"VonPebbles, M.",BER,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Miller II, C.",BER,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Steel, H.",BER,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
