Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Ridley, W.",YKW,10,1,1,1,0,0,0,0,0,0,0,0,7,6
"Hardrool, C.",YKW,9,0,2,0,0,0,0,0,0,0,0,0,7,6
"Tiernan, L.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,7,6
"Kane, M.",YKW,7,0,1,0,0,0,0,0,0,0,0,0,7,6
"Taylor, C.",YKW,6,0,1,0,0,0,0,0,0,0,0,0,7,6
"Carter, P.",YKW,4,0,0,2,0,0,0,0,0,0,0,0,7,6
"Lavelle, D.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,7,6
"Tuck, J.",YKW,3,1,0,0,0,0,0,0,0,0,0,0,7,6
"Wozy, F.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,7,6
"Maddox, R.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,7,6
"Medved, E.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,7,6
"Newman, X.",SJS,11,0,0,0,0,0,0,0,0,0,0,0,7,6
"Sharpei, V.",SJS,9,1,1,3,0,0,0,0,0,0,0,0,7,6
"Brill, J.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,7,6
"Lewith, T.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,7,6
"Bayley, B.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,7,6
"Okonkwo, C.",SJS,4,1,0,0,0,0,0,0,0,0,0,0,7,6
"Canton, J.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,7,6
"Hansen, A.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,7,6
"Miller, D.",SJS,3,0,1,0,0,0,0,0,0,0,0,0,7,6
"Joshua, C.",SJS,2,2,0,0,0,0,0,0,0,0,0,0,7,6
"Selich, A.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,6
