Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Castle, S.",CHI,7,0,0,0,0,0,0,0,0,0,0,0,4,18
"Nikko, G.",CHI,6,0,1,1,0,0,0,0,0,0,0,0,4,18
"Dugnutt, B.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,4,18
"Hondo, A.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,4,18
"Rice, J.",CHI,4,0,0,2,0,0,0,0,0,0,0,0,4,18
"Hockhertz, M.",CHI,3,0,0,1,0,0,0,0,0,0,0,0,4,18
"Rambo, J.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,4,18
"Watkins, R.",CHI,2,0,0,1,1,0,0,0,0,0,0,0,4,18
"Acho, M.",BAL,8,0,0,1,0,0,0,0,0,0,0,0,4,18
"Green, W.",BAL,8,0,0,0,0,0,0,0,0,0,0,0,4,18
"Asipi III, A.",BAL,7,0,0,0,0,0,0,0,0,0,0,0,4,18
"Terim, F.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,4,18
"Baldari, F.",BAL,5,2,1,0,0,0,0,0,0,0,0,0,4,18
"Jimbo, D.",BAL,5,0,0,3,0,0,0,0,0,0,0,0,4,18
"Horne, B.",BAL,4,0,0,1,0,0,0,0,0,0,0,0,4,18
"Poopsie, D.",BAL,4,0,2,0,0,0,0,0,0,0,0,0,4,18
"Harris, B.",BAL,3,1,0,0,0,0,0,0,0,0,0,0,4,18
"Hobbs, J.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,4,18
"Troyski, X.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,4,18
