Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Fassingit, H.",AUS,1,5,6,0,13,23
"Okura, T.",AUS,1,5,0,0,13,23
"Saurus, B.",AUS,0,0,7,0,13,23
"Saurus, A.",AUS,0,0,4,0,13,23
"Beaver-Dantes, E.",AUS,0,0,3,0,13,23
"Saurus, S.",AUS,0,0,3,0,13,23
"Larson, P.",AUS,0,0,2,0,13,23
"Mendonca, M.",AUS,0,0,2,0,13,23
"Jones, K.",AUS,0,0,1,1,13,23
"Jimbo Jr., D.",NO,2,25,5,1,13,23
"Brew, S.",NO,1,5,3,0,13,23
"Dissector, U.",NO,1,5,0,0,13,23
"Ofyourlove, S.",NO,0,0,7,0,13,23
"Room, W.",NO,0,0,5,1,13,23
"Toriki, M.",NO,0,0,4,0,13,23
"Rubbe, G.",NO,0,0,2,0,13,23
"Wolfcastle, R.",NO,0,0,2,0,13,23
"Gump, F.",NO,0,0,1,1,13,23
"McCormick, A.",NO,0,0,1,0,13,23
