Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ding Dong, J.",SJS,1,10,0,0,7,26
"Johnson, R.",SJS,0,0,6,0,7,26
"Pancake, P.",SJS,0,0,6,0,7,26
"Lee, B.",SJS,0,0,4,0,7,26
"Pest, T.",SJS,0,0,4,0,7,26
"Bot, B.",SJS,0,0,3,0,7,26
"Lackson, J.",SJS,0,0,2,0,7,26
"Mellott, A.",NO,1,10,7,0,7,26
"Rotchburns, M.",NO,1,15,1,0,7,26
"Barker, E.",NO,1,5,0,0,7,26
"Room, W.",NO,0,0,5,0,7,26
"Ofyourlove, S.",NO,0,0,4,1,7,26
"Jimbo Jr., D.",NO,0,0,4,0,7,26
"Brew, S.",NO,0,0,2,0,7,26
"Gump, F.",NO,0,0,2,0,7,26
"Toriki, M.",NO,0,0,1,0,7,26
