Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Krause, M.",SJS,9,0,0,2,0,0,0,0,0,0,0,0,15,24
"Bass, L.",SJS,7,3,0,0,0,0,0,0,0,0,0,0,15,24
"Fisher, G.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,15,24
"Oles JR, T.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,15,24
"Brackenridge, T.",SJS,5,0,2,2,0,0,0,0,0,0,0,0,15,24
"PickSix, H.",SJS,4,0,0,2,0,0,0,0,0,0,0,0,15,24
"Stein, P.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,15,24
"Chestnut III, W.",SJS,3,1,0,0,0,0,0,0,0,0,0,0,15,24
"Cloudera, Y.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,15,24
"Koniecpolski, S.",AZ,13,0,0,0,0,0,0,0,0,0,0,0,15,24
"Quin, A.",AZ,9,0,1,2,1,0,0,0,0,0,0,0,15,24
"Ryeu, S.",AZ,9,3,1,0,0,0,0,0,0,0,0,0,15,24
"Wilf, G.",AZ,9,0,2,0,0,0,0,0,0,0,0,0,15,24
"Jadakiss, D.",AZ,7,0,0,0,0,0,0,0,0,0,0,0,15,24
"Blanco, B.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,15,24
"Miller, P.",AZ,5,1,0,0,0,0,0,0,0,0,0,0,15,24
"Kehla, Z.",AZ,4,0,0,1,0,0,0,0,0,0,0,0,15,24
"Masters, S.",AZ,3,1,0,0,0,0,0,0,0,0,0,0,15,24
"Scarlett, D.",AZ,3,0,0,3,0,0,0,0,0,0,0,0,15,24
