Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Portman, N.",OCO,1,5,2,1,12,7
"Yates, J.",OCO,1,5,1,0,12,7
"Atwell, T.",OCO,1,5,0,0,12,7
"Fisher, C.",OCO,1,5,0,0,12,7
"Phelps, R.",OCO,1,10,0,0,12,7
"Clarke, E.",OCO,0,0,4,0,12,7
"Ridley, D.",OCO,0,0,4,0,12,7
"Jones, F.",OCO,0,0,3,0,12,7
"Crush, C.",OCO,0,0,1,0,12,7
"Willey, M.",SJS,1,3,0,1,12,7
"Joshua, C.",SJS,1,15,0,0,12,7
"West, D.",SJS,1,5,0,0,12,7
"Rucker, F.",SJS,0,0,5,0,12,7
"Probincrux III, D.",SJS,0,0,4,1,12,7
"McKoutchie, M.",SJS,0,0,4,0,12,7
"Tacktheritrix, J.",SJS,0,0,3,0,12,7
"Smallwood, D.",SJS,0,0,1,1,12,7
