Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Grievous, L.",OCO,8,0,1,0/0,1,0,0,0,"[0, 0, 0]"
"Storm, J.",OCO,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Schneider, D.",OCO,6,0,0,0/0,2,1,0,0,"[0, 0, 0]"
"Abernathy, K.",OCO,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Biggums, T.",OCO,4,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Lattimer, A.",OCO,4,0,0,0/0,2,1,0,0,"[0, 0, 0]"
"Lazer-Eyes, G.",OCO,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Skarsgard, T.",OCO,4,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Ginsberg, D.",OCO,1,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Lovote, M.",OCO,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Mbanefo, K.",OCO,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Vans, R.",AZ,8,0,1,1/0,0,0,0,0,"[0, 0, 0]"
"McKinnie, L.",AZ,7,0,0,1/1,0,0,0,0,"[0, 0, 0]"
"Barnes, B.",AZ,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Spector, M.",AZ,6,1,1,0/0,0,0,0,0,"[0, 0, 0]"
"Knight, L.",AZ,5,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Lee, L.",AZ,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Maulolo, C.",AZ,4,1,0,0/1,0,0,0,0,"[0, 0, 0]"
"Horne, B.",AZ,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Morris, R.",AZ,3,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Masters, S.",AZ,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Montgomery, B.",AZ,1,0,0,0/0,2,0,0,0,"[0, 0, 0]"
