Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Diggler, D.",BAL,1,15,6,0,14,13
"Trevor, C.",BAL,1,3,1,1,14,13
"Hobbs, J.",BAL,1,5,0,0,14,13
"Joshua, C.",BAL,1,15,0,0,14,13
"Maddox, E.",BAL,1,10,0,0,14,13
"Trout, C.",BAL,1,15,0,0,14,13
"Steele, R.",BAL,0,0,5,0,14,13
"Grey, S.",BAL,0,0,4,0,14,13
"Harp, D.",BAL,0,0,3,0,14,13
"Jeremy, R.",BAL,0,0,1,0,14,13
"Star, L.",BAL,0,0,1,0,14,13
"Robotman, E.",AZ,1,10,2,0,14,13
"Earl, B.",AZ,1,5,0,0,14,13
"Moore, S.",AZ,1,10,0,0,14,13
"Robotman, A.",AZ,0,0,7,0,14,13
"Robotman, B.",AZ,0,0,7,0,14,13
"Crindy, B.",AZ,0,0,6,0,14,13
"Robotman, D.",AZ,0,0,5,0,14,13
"Robotman, C.",AZ,0,0,1,0,14,13
"Shady, S.",AZ,0,0,0,1,14,13
