Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Clark, T.",BAL,1,15,0,0,5,16
"Jeremy, R.",BAL,0,0,6,0,5,16
"Steele, R.",BAL,0,0,4,0,5,16
"Star, L.",BAL,0,0,3,0,5,16
"Grey, S.",BAL,0,0,2,0,5,16
"L'Alto, V.",BAL,0,0,2,0,5,16
"Bigby, L.",BAL,0,0,1,0,5,16
"Brown, M.",BAL,0,0,1,0,5,16
"Robertson, A.",AUS,2,10,0,0,5,16
"Larson, P.",AUS,1,5,4,0,5,16
"Cole, E.",AUS,1,3,0,0,5,16
"A'Barelyanything, L.",AUS,0,0,4,0,5,16
"Beaver-Dantes, E.",AUS,0,0,4,0,5,16
"Wizardry, D.",AUS,0,0,3,1,5,16
"A'Little, L.",AUS,0,0,3,0,5,16
"A'Moderateamount, L.",AUS,0,0,3,0,5,16
"A'Ton, L.",AUS,0,0,3,0,5,16
