Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Marmeladov, V.",PHI,8,0,0,0,0,0,0,0,0,0,0,0,9,3
"Washington, L.",PHI,8,0,0,0,0,0,0,1,1,0,0,0,9,3
"Ridley, W.",PHI,6,2,1,1,0,0,0,0,0,0,0,0,9,3
"Hackett, A.",PHI,4,0,1,1,0,0,0,0,0,0,0,0,9,3
"Jefferson, L.",PHI,4,1,0,1,0,0,0,0,0,0,0,0,9,3
"O'Sullivan, K.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,9,3
"Davidson, D.",PHI,3,1,1,0,0,0,0,0,0,0,0,0,9,3
"Oles, T.",PHI,3,0,0,2,0,0,0,0,0,0,0,0,9,3
"Ramrio, M.",PHI,3,0,1,0,0,0,0,0,0,0,0,0,9,3
"Tucker, P.",PHI,1,1,0,1,0,0,0,0,0,0,0,0,9,3
"Von Gerhardt, O.",PHI,1,0,1,0,0,0,0,0,0,0,0,0,9,3
"Selich, A.",SJS,11,0,0,1,0,0,0,0,0,0,0,0,9,3
"Lewith, T.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,9,3
"Hardrool, C.",SJS,8,0,1,0,0,0,0,1,1,0,0,0,9,3
"Miller, D.",SJS,8,0,3,0,0,0,0,0,0,0,0,0,9,3
"Canton, J.",SJS,4,0,0,2,0,0,0,0,0,0,0,0,9,3
"Okonkwo, C.",SJS,4,2,0,0,0,0,0,0,0,0,0,0,9,3
"Bayley, B.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,9,3
"Brill, J.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,9,3
"Chunk, L.",SJS,3,0,1,1,1,0,0,0,0,0,0,0,9,3
"de Ligt, A.",SJS,3,2,1,0,0,0,0,0,0,0,0,0,9,3
