Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Maddox, R.",YKW,6,0,3,0,0,0,0,0,0,0,0,0,9,5
"Taylor, C.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,9,5
"Hardrool, C.",YKW,5,0,0,1,1,0,0,0,0,0,0,0,9,5
"Ridley, W.",YKW,5,0,2,1,0,0,0,1,0,0,0,0,9,5
"Carter, P.",YKW,4,0,0,3,0,0,0,0,0,0,0,0,9,5
"Kane, M.",YKW,4,0,1,0,0,0,0,0,0,0,0,0,9,5
"Bj̦rnsson, B.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,9,5
"Tiernan, L.",YKW,3,0,1,1,0,0,0,0,0,0,0,0,9,5
"Lavelle, D.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,9,5
"Wozy, F.",YKW,2,1,0,0,0,0,0,0,0,0,0,0,9,5
"Blade, B.",YKW,1,1,0,0,0,0,0,0,0,0,0,0,9,5
"Oles, T.",PHI,11,0,0,1,1,0,0,0,0,0,0,0,9,5
"Hendrix, M.",PHI,8,0,1,2,0,0,0,1,0,0,0,0,9,5
"Lee, J.",PHI,8,1,1,5,0,0,0,0,0,0,0,0,9,5
"Flock, R.",PHI,7,1,1,0,0,0,0,0,0,0,0,0,9,5
"Hackett, A.",PHI,7,0,1,0,0,0,0,0,1,0,0,0,9,5
"Marmeladov, V.",PHI,7,0,0,2,1,0,0,0,0,0,0,0,9,5
"Bot, B.",PHI,3,1,1,0,0,0,0,0,0,0,0,0,9,5
"Kamaka, E.",PHI,3,1,0,0,0,0,0,0,0,0,0,0,9,5
"Cushing, K.",PHI,1,0,0,1,0,0,0,0,0,0,0,0,9,5
"King, G.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,9,5
"Rove, C.",PHI,0,0,0,0,0,0,0,0,1,0,0,0,9,5
