Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hobbs, S.",AZ,2,10,0,0,11,10
"Ramrio, M.",AZ,2,10,0,0,11,10
"Waiters, A.",AZ,1,5,0,0,11,10
"Robotman, A.",AZ,0,0,7,0,11,10
"Robotman, C.",AZ,0,0,7,0,11,10
"Robotman, B.",AZ,0,0,6,1,11,10
"Robotman, D.",AZ,0,0,4,0,11,10
"Robotman, E.",AZ,0,0,2,0,11,10
"Mackworthy, R.",AZ,0,0,1,0,11,10
"Kronen, R.",PHI,2,20,0,0,11,10
"Hayes, R.",PHI,1,15,4,0,11,10
"Van Buren, M.",PHI,1,5,3,1,11,10
"Tyler, J.",PHI,1,15,1,1,11,10
"Arthur, C.",PHI,1,7,1,0,11,10
"Felix, L.",PHI,1,5,0,0,11,10
"Marchand, J.",PHI,1,5,0,0,11,10
"David, M.",PHI,1,5,0,0,11,10
"Slax, G.",PHI,1,15,0,0,11,10
"Fillmore, M.",PHI,0,0,3,0,11,10
"O'Sullivan, S.",PHI,0,0,2,0,11,10
