Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Pennington, C.",SJS,12,0,1,1,0,0,0,0,0,0,0,0,7,15
"Deringer, K.",SJS,10,0,0,0,0,0,0,0,0,0,0,0,7,15
"Tuck, J.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,7,15
"Castle, S.",SJS,5,0,0,5,1,0,0,0,0,0,0,0,7,15
"Staley, T.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,7,15
"Pennington, T.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,7,15
"Sackerman, F.",SJS,3,0,1,0,0,0,0,0,0,0,0,0,7,15
"Troyski, X.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,7,15
"Poopsie, D.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,15
"Riposte, F.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,15
"Tuck, J.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,15
"Lee, L.",AZ,11,0,0,2,0,0,0,0,0,0,0,0,7,15
"McKinnie, L.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,7,15
"Hobbs, S.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,7,15
"Mack, M.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,7,15
"Stokeley, G.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,7,15
"Vans, R.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,7,15
"Woodham, A.",AZ,4,2,1,0,0,0,0,0,0,0,0,0,7,15
"Knight, L.",AZ,3,0,0,1,0,0,0,0,0,0,0,0,7,15
"Mughes, H.",AZ,3,0,0,1,0,0,0,0,0,0,0,0,7,15
"Morris, R.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,7,15
"Robertson, A.",AZ,1,1,0,0,0,0,0,0,0,0,0,0,7,15
"Walker, C.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,7,15
