Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Toriki, M.",NO,2,10,1,1,6,21
"Ulysses, B.",NO,1,5,4,0,6,21
"Tu'inukuafe, B.",NO,1,5,0,0,6,21
"Room, W.",NO,0,0,5,0,6,21
"Rubbe, G.",NO,0,0,5,0,6,21
"Brew, S.",NO,0,0,2,0,6,21
"McCormick, A.",NO,0,0,2,0,6,21
"Ofyourlove, S.",NO,0,0,2,0,6,21
"Gump, F.",NO,0,0,1,0,6,21
"Pest, T.",SJS,1,10,8,1,6,21
"Dodggy, B.",SJS,1,5,2,0,6,21
"Cardrissian, R.",SJS,1,8,0,0,6,21
"Lee, B.",SJS,0,0,6,1,6,21
"Johnson, R.",SJS,0,0,4,0,6,21
"Pancake, P.",SJS,0,0,3,0,6,21
"Tyerucker, Q.",SJS,0,0,2,0,6,21
"McDavid, L.",SJS,0,0,1,0,6,21
