Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gomez, S.",NO,1,10,4,0,4,12
"Perry, K.",NO,1,10,2,0,4,12
"King, G.",NO,1,5,0,0,4,12
"Grande, R.",NO,0,0,5,0,4,12
"Aguillera, C.",NO,0,0,4,0,4,12
"Carey, M.",NO,0,0,3,0,4,12
"Yobanna-Kanayochukwu, C.",NO,0,0,2,0,4,12
"DiMirio, P.",NO,0,0,1,0,4,12
"Gore, B.",NO,0,0,1,0,4,12
"Guard, R.",COL,3,40,6,0,4,12
"Grau, M.",COL,2,25,2,0,4,12
"Sachs, J.",COL,2,10,0,0,4,12
"Lejune, L.",COL,1,5,0,0,4,12
"Miller, H.",COL,1,5,0,0,4,12
"Tackle, L.",COL,0,0,7,0,4,12
"Centre, S.",COL,0,0,3,0,4,12
"Tackle, R.",COL,0,0,3,0,4,12
"Chipmunk, A.",COL,0,0,2,0,4,12
"Guard, L.",COL,0,0,2,0,4,12
