Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Brannigan, Z.",SJS,1,5,2,0,6,12
"Orosz, C.",SJS,1,11,1,2,6,12
"Bayley, B.",SJS,1,5,0,0,6,12
"Jahelpme, H.",SJS,0,0,7,0,6,12
"Tacktheritrix, J.",SJS,0,0,5,0,6,12
"McKoutchie, M.",SJS,0,0,3,0,6,12
"Probincrux III, D.",SJS,0,0,3,0,6,12
"Rucker, F.",SJS,0,0,1,0,6,12
"Steele, R.",BAL,2,10,6,0,6,12
"Trout, C.",BAL,2,10,0,0,6,12
"Star, L.",BAL,1,5,2,1,6,12
"Arnold, D.",BAL,1,5,0,0,6,12
"Grey, S.",BAL,0,0,7,0,6,12
"Jeremy, R.",BAL,0,0,4,0,6,12
"L'Alto, V.",BAL,0,0,3,0,6,12
"Harp, D.",BAL,0,0,2,1,6,12
"Diggler, D.",BAL,0,0,2,0,6,12
"Summer, A.",BAL,0,0,2,0,6,12
