Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Watkins, R.",CHI,10,0,0,0,0,0,0,0,0,0,0,0,3,19
"Hondo, A.",CHI,8,0,0,0,0,0,0,0,0,0,0,0,3,19
"Bailey, Z.",CHI,7,0,0,0,0,0,0,0,0,0,0,0,3,19
"Hockhertz, M.",CHI,6,0,0,1,0,0,0,0,0,0,0,0,3,19
"Leaf Jr., R.",CHI,6,1,1,0,0,0,0,0,0,0,0,0,3,19
"Nikko, G.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,3,19
"Rambo, J.",CHI,5,0,1,0,0,0,0,0,0,0,0,0,3,19
"Rice, J.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,3,19
"Henry, J.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,3,19
"Oats, S.",CHI,4,2,1,0,0,0,0,0,0,0,0,0,3,19
"Saul, C.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,3,19
"Hornbacher, A.",COL,7,1,0,3,0,0,0,0,0,0,0,0,3,19
"Purchase, L.",COL,6,0,0,0,0,0,0,0,0,0,0,0,3,19
"Gabagool, T.",COL,5,0,0,0,0,0,0,0,0,0,0,0,3,19
"Sinclair, Q.",COL,5,0,0,1,0,0,0,0,0,0,0,0,3,19
"Lejune, L.",COL,4,0,2,1,1,0,0,0,0,0,0,0,3,19
"Berry, M.",COL,3,0,0,1,0,0,0,0,0,0,0,0,3,19
"Parker, P.",COL,3,0,1,1,1,1,0,0,0,0,0,0,3,19
"Ocewilder, S.",COL,1,0,0,0,0,0,0,0,0,0,0,0,3,19
"Taffy, T.",COL,1,1,0,0,0,0,0,0,0,0,0,0,3,19
"Thumper, B.",COL,1,0,1,0,0,0,0,0,0,0,0,0,3,19
