Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Mills, B.",NO,10,0,2,0,0,0,0,0,0,0,0,0,8,9
"Oakes, B.",NO,9,0,0,2,1,0,0,0,0,0,0,0,8,9
"Sharpei, V.",NO,6,0,0,1,0,0,0,0,0,0,0,0,8,9
"Wozy, F.",NO,6,3,0,0,0,0,0,0,0,0,0,0,8,9
"O'Sullivan, J.",NO,5,0,0,0,0,0,0,0,0,0,0,0,8,9
"King, G.",NO,4,0,1,0,0,0,0,0,0,0,0,0,8,9
"Tuck, J.",NO,4,2,1,0,0,0,0,0,0,0,0,0,8,9
"Harrison, W.",NO,3,0,0,2,2,0,0,0,0,0,0,0,8,9
"Askins, J.",NO,2,0,1,0,0,0,0,0,0,0,0,0,8,9
"Fyodorovich, V.",NO,1,0,0,2,0,0,0,0,0,0,0,0,8,9
"Bayley, B.",NO,0,0,0,1,0,0,0,0,0,0,0,0,8,9
"Hayden, A.",PHI,9,0,0,1,0,0,0,0,0,0,0,0,8,9
"Wright, J.",PHI,9,0,0,1,0,0,0,0,0,0,0,0,8,9
"Lee, J.",PHI,8,0,0,2,0,0,0,0,0,0,0,0,8,9
"Weathers III, B.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,8,9
"David, M.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,8,9
"Tucker, P.",PHI,6,1,0,3,0,0,0,0,0,0,0,0,8,9
"Verns, D.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,8,9
"Davidson, D.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,8,9
"Bagwell, N.",PHI,4,2,0,0,0,0,0,0,0,0,0,0,8,9
"Flock, R.",PHI,3,0,0,1,0,0,0,0,0,0,0,0,8,9
"Kyubee, S.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,8,9
