Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Armstrong, L.",NO,1,15,9,0,8,9
"Bolden, B.",NO,1,13,5,0,8,9
"Savea, A.",NO,1,5,1,0,8,9
"Tuck, J.",NO,1,15,0,0,8,9
"Ruffins, K.",NO,0,0,5,0,8,9
"Smallwood, D.",NO,0,0,4,0,8,9
"Ory, K.",NO,0,0,2,0,8,9
"Roll, J.",NO,0,0,2,0,8,9
"DiMirio, P.",NO,0,0,1,0,8,9
"Van Buren, M.",PHI,1,9,5,0,8,9
"Filmore, M.",PHI,1,5,4,0,8,9
"Bagwell, N.",PHI,1,5,0,0,8,9
"Hayden, A.",PHI,1,5,0,0,8,9
"Lee, J.",PHI,1,5,0,0,8,9
"Noble, L.",PHI,1,5,0,0,8,9
"North, F.",PHI,1,5,0,0,8,9
"Nyquist, W.",PHI,1,5,0,0,8,9
"Stormblessed, N.",PHI,1,10,0,0,8,9
"Tyler, J.",PHI,0,0,3,2,8,9
"Hayes, R.",PHI,0,0,3,0,8,9
"Arthur, C.",PHI,0,0,2,0,8,9
"O'Sullivan, S.",PHI,0,0,1,0,8,9
"Farlane, D.",PHI,0,0,0,1,8,9
