Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Ginsberg, D.",OCO,10,0,0,1,0,0,0,0,0,0,0,0,11,15
"Brown, M.",OCO,7,0,0,1,0,0,0,0,0,0,0,0,11,15
"Broxton, J.",OCO,7,0,0,1,0,0,0,0,0,0,0,0,11,15
"Skarsgard, T.",OCO,7,0,0,0,0,0,0,0,0,0,0,0,11,15
"Grithead, D.",OCO,6,0,1,0,0,0,0,0,0,0,0,0,11,15
"Rice, J.",OCO,4,0,2,0,0,0,0,0,0,0,0,0,11,15
"Schneider, D.",OCO,4,0,0,2,0,0,0,0,0,0,0,0,11,15
"Spector, M.",OCO,3,1,1,0,0,0,0,0,0,0,0,0,11,15
"Keita, T.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,11,15
"Lattimer, A.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,11,15
"Salami, T.",OCO,1,1,0,0,0,0,0,0,0,0,0,0,11,15
"Horne, B.",BAL,8,0,1,0,0,0,0,0,0,0,0,0,11,15
"Hornbacher, A.",BAL,7,0,0,2,2,0,0,0,0,0,0,0,11,15
"Green, W.",BAL,6,0,1,1,0,1,0,0,0,0,0,0,11,15
"Roenick, A.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,11,15
"Terim, F.",BAL,5,0,1,0,0,0,0,0,0,0,0,0,11,15
"Hondo, A.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,11,15
"Asipi III, A.",BAL,3,0,0,1,0,0,0,0,0,0,0,0,11,15
"Mbanefo, K.",BAL,3,2,0,0,0,0,0,0,0,0,0,0,11,15
"Trout, C.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,11,15
"Clark, T.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,11,15
"Hobbs, J.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,11,15
