Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Sharpei, V.",SJS,10,0,2,1,0,0,0,1,0,0,0,0,11,5
"Jefferson, L.",SJS,7,0,0,0,0,0,0,1,0,0,0,0,11,5
"Brill, J.",SJS,5,0,1,0,0,0,0,1,0,0,0,0,11,5
"Lewith, T.",SJS,5,1,0,4,1,0,1,1,0,0,0,0,11,5
"Bayley, B.",SJS,4,0,0,2,0,0,0,1,0,0,0,0,11,5
"Canton, J.",SJS,4,0,0,3,1,0,0,1,0,0,0,0,11,5
"Hansen, A.",SJS,4,0,0,0,0,0,0,1,0,0,0,0,11,5
"Chambers III, C.",SJS,1,0,0,0,0,0,0,1,0,0,0,0,11,5
"Miller, D.",SJS,1,0,1,0,0,0,0,1,0,0,0,0,11,5
"Broadway, E.",BAL,9,0,0,0,0,0,0,1,0,0,0,0,11,5
"Kyubee, S.",BAL,7,0,0,0,0,0,0,1,0,0,0,0,11,5
"Delacour, A.",BAL,6,0,0,1,0,0,0,1,0,0,0,0,11,5
"Turner, D.",BAL,6,0,0,2,0,0,0,1,0,0,0,0,11,5
"Fletcher, G.",BAL,5,1,0,0,0,0,0,1,0,0,0,0,11,5
"Andres, J.",BAL,4,0,1,0,0,0,0,1,0,0,0,0,11,5
"Harrison, S.",BAL,4,0,0,2,1,0,0,1,0,0,0,0,11,5
"Metas, B.",BAL,4,1,0,0,0,0,0,1,0,0,0,0,11,5
"Hendrix, K.",BAL,3,2,0,0,0,0,0,1,0,0,0,0,11,5
"Valentine, V.",BAL,2,0,0,0,0,0,0,1,0,0,0,0,11,5
"Dam, D.",BAL,1,0,1,0,0,1,0,1,0,0,0,0,11,5
