Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ones, B.",YKW,1,5,2,0,7,16
"Maulolo, C.",YKW,1,5,0,0,7,16
"Pooky, S.",YKW,0,0,6,0,7,16
"Mushing, M.",YKW,0,0,5,0,7,16
"Rchonsucks, A.",YKW,0,0,2,2,7,16
"Canton, J.",YKW,0,0,2,0,7,16
"Marshall, M.",YKW,0,0,2,0,7,16
"Amper, T.",YKW,0,0,1,0,7,16
"Laughter, S.",CHI,3,25,5,1,7,16
"Poopsie, D.",CHI,2,10,0,0,7,16
"Foster, W.",CHI,1,5,0,0,7,16
"Torenson, S.",CHI,1,5,0,0,7,16
"Utchers, B.",CHI,0,0,13,0,7,16
"Leaver, C.",CHI,0,0,10,0,7,16
"Eat, M.",CHI,0,0,6,0,7,16
"Lood, B.",CHI,0,0,1,0,7,16
"Danielsson, A.",CHI,0,0,0,2,7,16
