Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tacktheritrix, J.",SJS,1,5,3,0,14,6
"Jahelpme, H.",SJS,0,0,9,0,14,6
"McKoutchie, M.",SJS,0,0,6,1,14,6
"Rucker, F.",SJS,0,0,6,0,14,6
"Probincrux III, D.",SJS,0,0,5,0,14,6
"Bottles, B.",SJS,0,0,2,0,14,6
"Diaz, D.",SJS,0,0,1,0,14,6
"Smallwood, D.",SJS,0,0,1,0,14,6
"Brownce, B.",SJS,0,0,0,1,14,6
"Dunedain, H.",AZ,1,15,4,0,14,6
"Anderson, R.",AZ,1,15,0,0,14,6
"Browning, B.",AZ,1,5,0,0,14,6
"Dwyer, J.",AZ,1,5,0,0,14,6
"Ramrio, M.",AZ,1,5,0,0,14,6
"Zhang, S.",AZ,1,5,0,0,14,6
"Halfelven, E.",AZ,0,0,6,0,14,6
"Took, B.",AZ,0,0,5,2,14,6
"Bombadil, T.",AZ,0,0,5,0,14,6
"Beard, T.",AZ,0,0,4,0,14,6
"Mackworthy, R.",AZ,0,0,3,0,14,6
"Wright, O.",AZ,0,0,0,1,14,6
