Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Felix, L.",PHI,1,10,0,0,10,10
"Hayden, A.",PHI,1,5,0,0,10,10
"Kronen, R.",PHI,1,4,0,0,10,10
"StoneHandsBot, Z.",PHI,1,5,0,0,10,10
"Arthur, C.",PHI,0,0,3,0,10,10
"O'Sullivan, S.",PHI,0,0,3,0,10,10
"Van Buren, M.",PHI,0,0,3,0,10,10
"Tyler, J.",PHI,0,0,2,1,10,10
"Fillmore, M.",PHI,0,0,2,0,10,10
"Brown, M.",PHI,0,0,1,1,10,10
"Hayes, R.",PHI,0,0,1,0,10,10
"Spaghetti, Y.",OCO,2,21,0,0,10,10
"Garden, J.",OCO,2,15,0,0,10,10
"Falsestart, F.",OCO,1,5,3,1,10,10
"Showbiz, G.",OCO,1,10,0,0,10,10
"Tripping, T.",OCO,0,0,4,1,10,10
"Adams, R.",OCO,0,0,2,1,10,10
"Holding, H.",OCO,0,0,2,1,10,10
"Facemask, F.",OCO,0,0,2,0,10,10
"Zephyrous, S.",OCO,0,0,1,0,10,10
"Clipping, C.",OCO,0,0,1,0,10,10
