Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Hendrix, M.",PHI,8,0,1,1,1,0,0,0,0,0,0,0,10,4
"Jefferson, L.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,10,4
"Kamaka, E.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,10,4
"Hackett, A.",PHI,5,0,0,1,0,0,0,0,0,0,0,0,10,4
"Marmeladov, V.",PHI,5,0,2,0,0,0,0,0,0,0,0,0,10,4
"Tucker, P.",PHI,5,1,0,0,0,0,0,0,0,0,0,0,10,4
"Cushing, K.",PHI,4,0,0,1,0,0,0,0,0,0,0,0,10,4
"Ramrio, M.",PHI,4,1,0,0,0,0,0,0,0,0,0,0,10,4
"Davidson, D.",PHI,3,1,1,0,0,0,0,0,0,0,0,0,10,4
"Oles, T.",PHI,3,0,0,4,0,0,0,0,0,0,0,0,10,4
"Washington, L.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,10,4
"Winchester, A.",OCO,12,0,0,0,0,0,0,0,0,0,0,0,10,4
"Bavitz, I.",OCO,8,0,1,0,0,1,0,0,0,0,0,0,10,4
"Petrakis, A.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,10,4
"Spector, M.",OCO,5,0,0,2,1,0,0,0,0,0,0,0,10,4
"Clegane, G.",OCO,4,1,2,0,0,0,0,0,0,0,0,0,10,4
"O'Sullivan, J.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,10,4
"Boom, J.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,10,4
"Kronen, R.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,10,4
"Tomlinson, A.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,10,4
"Verns, D.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,10,4
"Wright Jr, G.",OCO,1,0,1,0,0,0,0,0,0,0,0,0,10,4
