Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hayes, R.",PHI,2,20,5,0,6,6
"Storm, B.",PHI,2,10,0,0,6,6
"DiMirio, P.",PHI,1,10,1,0,6,6
"Arthur, C.",PHI,0,0,8,0,6,6
"Filmore, M.",PHI,0,0,8,0,6,6
"Tyler, J.",PHI,0,0,4,1,6,6
"Van Buren, M.",PHI,0,0,3,0,6,6
"Kroetch, D.",PHI,0,0,1,0,6,6
"Halfelven, E.",AZ,1,5,2,1,6,6
"Beard, T.",AZ,1,5,2,0,6,6
"Asipi Jr., A.",AZ,1,15,0,0,6,6
"Waiters, A.",AZ,1,5,0,0,6,6
"Law, C.",AZ,0,0,4,0,6,6
"Bombadil, T.",AZ,0,0,3,1,6,6
"Dunedain, H.",AZ,0,0,3,0,6,6
"Mackworthy, R.",AZ,0,0,2,0,6,6
"Took, B.",AZ,0,0,0,1,6,6
