Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Grievous, L.",OCO,8,0,0,0,0,0,0,0,0,0,0,0,1,20
"Schneider, D.",OCO,8,0,2,0,0,0,0,0,0,0,0,0,1,20
"Storm, J.",OCO,6,0,0,1,1,0,1,0,0,0,0,0,1,20
"Dream, K.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,1,20
"Lattimer, A.",OCO,5,0,0,3,1,0,0,0,0,0,0,0,1,20
"Biggums, T.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,1,20
"Skarsgard, T.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,1,20
"Ginsberg, D.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,1,20
"Lovote, M.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,1,20
"Abernathy, K.",OCO,0,0,0,2,1,0,1,0,0,0,0,0,1,20
"Reed, A.",OCO,0,0,0,0,0,0,0,0,0,0,0,0,1,20
"Brackenridge, T.",SJS,10,0,1,0,0,0,0,0,0,0,0,0,1,20
"Staley, T.",SJS,7,1,0,0,0,0,0,0,0,0,0,0,1,20
"Wozniak, J.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,1,20
"Deringer, K.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,1,20
"Tuck, J.",SJS,6,0,0,1,0,0,0,0,0,0,0,0,1,20
"Beck, C.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,1,20
"Scarlett, D.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,1,20
"Ennis, B.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,1,20
"Tuck, J.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,1,20
"Burr-Kirven, J.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,1,20
