Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Browning, B.",BAL,1,1,0,0,7,9
"Goodson, N.",BAL,1,15,0,0,7,9
"Jeremy, R.",BAL,0,0,7,0,7,9
"Steele, R.",BAL,0,0,6,0,7,9
"Star, L.",BAL,0,0,3,1,7,9
"L'Alto, V.",BAL,0,0,3,0,7,9
"Grey, S.",BAL,0,0,2,1,7,9
"Taylor, O.",BAL,0,0,1,0,7,9
"Bolden, B.",NO,1,5,4,0,7,9
"DiMirio, P.",NO,1,15,3,0,7,9
"Bayley, B.",NO,1,5,0,0,7,9
"King, G.",NO,1,15,0,0,7,9
"Maximus III, B.",NO,1,5,0,0,7,9
"Tuck, J.",NO,1,5,0,0,7,9
"Wozy, F.",NO,1,5,0,0,7,9
"Armstrong, L.",NO,0,0,6,1,7,9
"Ruffins, K.",NO,0,0,5,0,7,9
"Ory, K.",NO,0,0,4,0,7,9
"Roll, J.",NO,0,0,1,2,7,9
"Savea, A.",NO,0,0,1,0,7,9
