Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Kane, M.",OCO,2,20,0,0,12,11
"Phelps, R.",OCO,1,5,7,0,12,11
"Sierra, R.",OCO,1,9,0,0,12,11
"Boss, M.",OCO,0,0,7,2,12,11
"Jenkins, L.",OCO,0,0,7,0,12,11
"Yates, J.",OCO,0,0,6,1,12,11
"Zephyrous, S.",OCO,0,0,6,0,12,11
"Adams, R.",OCO,0,0,2,0,12,11
"Westfield, B.",OCO,0,0,2,0,12,11
"Goodson, N.",YKW,2,30,0,0,12,11
"Pooky, S.",YKW,1,5,3,0,12,11
"Carrasco, T.",YKW,1,5,0,0,12,11
"Dugnutt, B.",YKW,1,5,0,0,12,11
"Parker, J.",YKW,1,15,0,0,12,11
"Brown, J.",YKW,1,15,0,0,12,11
"Pennington, B.",YKW,1,5,0,0,12,11
"Pennington, C.",YKW,1,3,0,0,12,11
"Skinner, Z.",YKW,1,2,0,0,12,11
"Mushing, M.",YKW,0,0,7,0,12,11
"Rchon, A.",YKW,0,0,3,2,12,11
"Amper, T.",YKW,0,0,3,1,12,11
"McPoyal, G.",YKW,0,0,1,1,12,11
"Harris Jr., F.",YKW,0,0,1,0,12,11
