Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Amper, T.",YKW,1,5,3,1,2,11
"Carrasco, T.",YKW,1,5,0,0,2,11
"Pooky, S.",YKW,0,0,5,1,2,11
"Rchon, A.",YKW,0,0,5,0,2,11
"McPoyal, G.",YKW,0,0,3,0,2,11
"Ones, B.",YKW,0,0,3,0,2,11
"Summer, A.",YKW,0,0,2,0,2,11
"Gore, B.",YKW,0,0,1,0,2,11
"Harris Jr., F.",YKW,0,0,1,0,2,11
"Mushing, M.",YKW,0,0,1,0,2,11
"Robotman, C.",AZ,1,5,6,0,2,11
"Robotman, E.",AZ,1,5,2,2,2,11
"Mackworthy, R.",AZ,1,10,0,1,2,11
"Sackerman, F.",AZ,1,3,0,0,2,11
"Selich, A.",AZ,1,15,0,0,2,11
"Crindy, B.",AZ,1,5,0,0,2,11
"Fitzpatrick, K.",AZ,1,3,0,0,2,11
"Hobbs, S.",AZ,1,5,0,0,2,11
"Robotman, A.",AZ,0,0,6,0,2,11
"Robotman, D.",AZ,0,0,3,0,2,11
"Robotman, B.",AZ,0,0,2,0,2,11
