Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Mackworthy, R.",AZ,1,11,2,0,11,6
"Asipi Jr., A.",AZ,1,5,0,0,11,6
"Morris, D.",AZ,1,5,0,0,11,6
"Beard, T.",AZ,0,0,6,0,11,6
"Halfelven, E.",AZ,0,0,6,0,11,6
"Took, B.",AZ,0,0,6,0,11,6
"Bombadil, T.",AZ,0,0,3,0,11,6
"Dunedain, H.",AZ,0,0,1,0,11,6
"Law, C.",AZ,0,0,1,0,11,6
"Windchesthair, A.",COL,1,5,6,0,11,6
"Bastard, F.",COL,1,10,3,0,11,6
"Crush, C.",COL,1,15,2,0,11,6
"Ishigawa, H.",COL,1,5,0,0,11,6
"Wheat, B.",COL,1,5,0,0,11,6
"Tweed, B.",COL,0,0,4,0,11,6
"Down, D.",COL,0,0,3,1,11,6
"Vibrations, F.",COL,0,0,1,1,11,6
"Knuckler, B.",COL,0,0,1,0,11,6
