Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Enchant, E.",OCO,13,0,0,0,0,0,0,0,0,0,0,0,10,7
"Atwell, T.",OCO,8,0,0,0,0,0,0,0,0,0,0,0,10,7
"Fyodorovich, V.",OCO,6,0,1,0,0,0,0,0,0,0,0,0,10,7
"Bavitz, I.",OCO,6,0,0,1,1,0,1,0,0,0,0,0,10,7
"King, J.",OCO,6,0,0,1,0,0,0,0,0,0,0,0,10,7
"Spector, M.",OCO,6,0,0,1,0,0,0,0,0,0,0,0,10,7
"Clegane, G.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,10,7
"Wozy, F.",OCO,4,0,0,0,0,0,0,1,1,0,0,0,10,7
"Sierra, R.",OCO,3,0,0,0,0,0,0,1,1,0,0,0,10,7
"Winchester, A.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,10,7
"Wright Jr, G.",OCO,3,1,0,0,0,0,0,0,0,0,0,0,10,7
"Kane, M.",YKW,11,0,0,0,0,0,0,1,1,0,0,0,10,7
"Hardrool, C.",YKW,10,0,1,0,0,0,0,0,0,0,0,0,10,7
"Carter, P.",YKW,5,0,0,2,0,0,0,0,0,0,0,0,10,7
"Tweed, B.",YKW,4,0,1,0,0,0,0,0,0,0,0,0,10,7
"Maddox, R.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,10,7
"Ridley, W.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,10,7
"Lavelle, D.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,10,7
"Taylor, C.",YKW,2,0,0,1,0,0,0,0,0,0,0,0,10,7
"Medved, E.",YKW,1,0,1,0,0,0,0,0,0,0,0,0,10,7
"Tuck, J.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,10,7
