Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"George, D.",COL,1,5,0,0,8,26
"Thruster, D.",COL,0,0,10,0,8,26
"Guard, L.",COL,0,0,6,0,8,26
"Magic, M.",COL,0,0,5,0,8,26
"Williams, D.",COL,0,0,2,0,8,26
"Batista, D.",COL,0,0,1,0,8,26
"Robertoswki, G.",COL,0,0,1,0,8,26
"Room, W.",NO,1,15,2,0,8,26
"Brew, S.",NO,1,5,1,0,8,26
"Barker, E.",NO,1,5,0,0,8,26
"Light, B.",NO,1,5,0,0,8,26
"Jimbo Jr., D.",NO,0,0,4,0,8,26
"Ofyourlove, S.",NO,0,0,3,1,8,26
"Gump, F.",NO,0,0,3,0,8,26
"Mellott, A.",NO,0,0,1,1,8,26
"McCormick, A.",NO,0,0,1,0,8,26
"Rotchburns, M.",NO,0,0,1,0,8,26
