Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ones, B.",YKW,0,0,7,0,12,24
"Hanyadi, M.",YKW,0,0,5,0,12,24
"Forty-Two, L.",YKW,0,0,3,0,12,24
"Pooky, S.",YKW,0,0,2,0,12,24
"Rchonsucks, A.",YKW,0,0,1,1,12,24
"Amper, T.",YKW,0,0,1,0,12,24
"Rechs, Z.",YKW,0,0,1,0,12,24
"Fillmore, M.",PHI,1,5,4,1,12,24
"Booker, B.",PHI,1,15,0,0,12,24
"Panda, F.",PHI,1,10,0,0,12,24
"Torenson, S.",PHI,1,5,0,0,12,24
"Vuxta, R.",PHI,1,5,0,0,12,24
"Van Buren, M.",PHI,0,0,5,0,12,24
"Tyler, J.",PHI,0,0,4,1,12,24
"Tremblay, S.",PHI,0,0,3,0,12,24
"Hayes, R.",PHI,0,0,2,0,12,24
"Arrabiata, D.",PHI,0,0,1,0,12,24
"Blocksdale Jr., A.",PHI,0,0,1,0,12,24
