Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Thomaslacher, B.",AUS,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Mendoza, C.",AUS,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Alexander-Arnold, B.",AUS,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Bowie, M.",AUS,6,0,1,0/0,1,1,0,0,0/0/0,0,0,0,0,3,26
"Keiki-Kane, M.",AUS,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"MacGregor, G.",AUS,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,26
"Claxton, S.",AUS,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Crooks, L.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Egghands, T.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Porter, G.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Montain, T.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Quaid, D.",YKW,9,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Arianlacher, M.",YKW,8,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,3,26
"Hellzapoppin, J.",YKW,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Foster, D.",YKW,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Leonard, M.",YKW,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Valdyr, M.",YKW,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"McJimmerson, D.",YKW,5,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Alexander, N.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Money, P.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Slammu, B.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Cho, J.",YKW,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
